model_name,fold,feature,coefficient,abs_coefficient,intercept
Ridge_RobustScaler_baseline,2,TotalPorchSF,0.002993837891244483,0.002993837891244483,12.045983695483528
Ridge_RobustScaler_baseline,2,OutdoorSF,-0.0016133534552021796,0.0016133534552021796,12.045983695483528
Ridge_RobustScaler_baseline,2,TotalBath,0.006404127992946911,0.006404127992946911,12.045983695483528
Ridge_RobustScaler_baseline,2,HouseAge,-0.03675404653603436,0.03675404653603436,12.045983695483528
Ridge_RobustScaler_baseline,2,RemodAge,-0.01120743410420171,0.01120743410420171,12.045983695483528
Ridge_RobustScaler_baseline,2,IsNewHouse,0.005147366371015878,0.005147366371015878,12.045983695483528
Ridge_RobustScaler_baseline,2,IsRemodeled,-0.0012650364095063663,0.0012650364095063663,12.045983695483528
Ridge_RobustScaler_baseline,2,HasGarageYrBlt,-9.121681070008469e-05,9.121681070008469e-05,12.045983695483528
Ridge_RobustScaler_baseline,2,GarageAge,0.0017327316671902657,0.0017327316671902657,12.045983695483528
Ridge_RobustScaler_baseline,2,HasGarage,-9.121681070008461e-05,9.121681070008461e-05,12.045983695483528
Ridge_RobustScaler_baseline,2,HasBasement,-0.0037378841039771554,0.0037378841039771554,12.045983695483528
Ridge_RobustScaler_baseline,2,HasFireplace,-0.0007123765166143446,0.0007123765166143446,12.045983695483528
Ridge_RobustScaler_baseline,2,HasPool,0.0017521369117483175,0.0017521369117483175,12.045983695483528
Ridge_RobustScaler_baseline,2,HasMasVnr,-0.002031457105428002,0.002031457105428002,12.045983695483528
Ridge_RobustScaler_baseline,2,HasWoodDeck,0.0009424875998313957,0.0009424875998313957,12.045983695483528
Ridge_RobustScaler_baseline,2,HasOpenPorch,-0.018048251471495903,0.018048251471495903,12.045983695483528
Ridge_RobustScaler_baseline,2,HasScreenPorch,-0.008229441341641977,0.008229441341641977,12.045983695483528
