model_name,feature,mean_importance,std_importance,max_importance
CatBoost_research_v1,MSZoning__RM,0.4321875638271148,0.10641801717870324,0.5620623549646288
CatBoost_research_v1,GarageFinish_Ord,0.4274514297369604,0.17307350322600304,0.6950070108838221
CatBoost_research_v1,Fireplaces,0.4039423327053674,0.24740456140551592,0.7460202169284559
CatBoost_research_v1,Functional_Ord,0.3788550058006474,0.051418216819199565,0.4496790305712426
CatBoost_research_v1,BsmtQual__Ex,0.37104812266340137,0.16371460778199612,0.5138144620075413
CatBoost_research_v1,MSZoning__RL,0.3111508025257662,0.11635693640306889,0.4728506505158579
CatBoost_research_v1,LotFrontage,0.30941339052830846,0.15985256684960722,0.5114757426576897
CatBoost_research_v1,BasementFinishScore,0.30783444438799384,0.1478419932560372,0.5147938760846557
CatBoost_research_v1,GarageQual_Ord,0.292159647773088,0.15147022333567214,0.4667415699037876
CatBoost_research_v1,FireplaceQu__NoFeature,0.28016114347976884,0.13060422392203477,0.46735793044690116
CatBoost_research_v1,GarageAge,0.2589094147245021,0.13637237136066435,0.4358116923791477
CatBoost_research_v1,GarageCond__TA,0.24592884021847244,0.16534909600824663,0.3881192848185009
CatBoost_research_v1,GarageType__Attchd,0.22392637385506506,0.18934659287069558,0.4213346782232288
CatBoost_research_v1,HeatingQC_Ord,0.2091863125968559,0.08488555290486796,0.31914292804453853
CatBoost_research_v1,BsmtExposure_Ord,0.20723270162164295,0.03520205585997218,0.2468792734652812
CatBoost_research_v1,Exterior1st__BrkFace,0.19550465139118142,0.06085434863569223,0.2839944129756464
CatBoost_research_v1,Condition1__Artery,0.18808513026478813,0.07030520349857755,0.2718801467311092
CatBoost_research_v1,TotalPorchSF,0.18704784342221448,0.06735749971910104,0.2701676837442454
CatBoost_research_v1,HasFireplace,0.17012229848952332,0.2011276786097032,0.4713357672291713
CatBoost_research_v1,ExteriorQualityScore,0.16719791406592763,0.1231721842234383,0.31485447391586585
CatBoost_research_v1,MSSubClass__30,0.15975939908461517,0.05906922555304402,0.22674206769379737
CatBoost_research_v1,Condition1__Norm,0.14579145728981577,0.08957967791677739,0.2721575642713718
CatBoost_research_v1,BsmtExposure__Gd,0.14325987166376622,0.06398477317956959,0.24532118564537922
CatBoost_research_v1,PavedDrive_Ord,0.1416236747699998,0.09236302367505556,0.30380979762862487
CatBoost_research_v1,BsmtQual__Gd,0.13867079880920016,0.09138070020723557,0.24180970317299047
CatBoost_research_v1,YrSold,0.13841784207222835,0.06270904479697834,0.21540825979839956
CatBoost_research_v1,MasVnrArea,0.13348718660596984,0.08348377093741473,0.2476386145130464
CatBoost_research_v1,Functional__Typ,0.1298205404699078,0.07473426866745458,0.20722886103135005
CatBoost_research_v1,KitchenQual__Gd,0.12844545374696356,0.20889027479041417,0.49963502996230535
CatBoost_research_v1,KitchenQual__Ex,0.12610712108805436,0.10661457198954225,0.29514415395649085
CatBoost_research_v1,HalfBath,0.12260023669565365,0.16767835998089167,0.4177411053333522
CatBoost_research_v1,LotShape_Ord,0.1217057703961429,0.0646014700850266,0.19616286105265024
CatBoost_research_v1,HeatingQC__Ex,0.11572028871735536,0.08653416870042317,0.2636882564179211
